applied current, measured voltage
0.0, 2.06e-05
1e-06, 1.52e-05
2e-06, 1.12e-05
3e-06, 1.41e-05
4e-06, 1.16e-05
4.9999999999999996e-06, 1.22e-05
6e-06, 1.94e-05
